R,G,B
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
252,255,255
253,253,253
255,255,253
255,254,255
249,254,248
165,183,161
95,127,80
72,115,46
79,122,53
87,130,59
97,143,68
109,156,76
118,166,82
122,172,87
126,176,91
128,177,95
126,176,91
124,176,91
123,176,88
122,175,85
118,173,80
116,172,75
114,170,73
112,170,70
109,167,65
108,166,63
107,165,62
105,164,58
104,163,55
104,163,53
103,162,52
103,163,50
102,162,48
100,163,49
100,163,49
99,162,48
98,162,50
97,161,49
96,160,48
93,160,47
94,158,48
90,156,48
85,152,47
81,149,48
76,146,50
71,142,50
65,138,49
60,134,47
60,133,51
59,132,51
55,129,52
50,126,52
50,123,52
52,123,53
56,126,54
60,128,55
64,132,55
74,138,62
92,148,73
108,159,84
124,168,93
138,179,103
151,189,112
158,197,118
164,201,106
146,183,142
56,93,109
115,152,168
142,184,138
182,225,135
167,205,148
74,104,114
95,132,159
101,145,132
98,139,141
66,99,142
154,200,163
133,177,142
42,71,129
115,157,135
76,123,143
88,135,151
86,135,131
112,161,142
52,97,102
74,118,157
69,115,149
78,132,134
64,109,138
47,91,126
91,143,130
62,106,135
84,135,118
58,98,134
85,131,131
85,128,144
123,168,145
72,107,149
80,115,153
101,146,126
106,151,128
85,119,167
54,88,134
100,144,129
122,164,140
97,137,103
162,199,148
166,201,133
169,204,124
168,206,119
168,208,120
155,198,109
147,187,98
138,181,89
126,173,79
110,164,68
98,154,63
82,144,59
70,134,56
61,127,53
47,124,52
41,121,50
37,117,48
33,114,48
31,113,49
29,113,53
28,112,53
27,110,54
26,111,52
27,112,53
30,114,54
33,115,53
35,115,52
41,117,55
44,120,56
48,122,59
55,124,61
58,127,64
65,131,69
71,135,74
78,139,79
85,143,84
90,148,89
95,150,92
103,154,98
104,155,99
107,158,102
109,160,104
111,160,105
111,160,105
110,159,104
111,158,104
105,156,100
101,155,97
98,152,94
93,148,90
86,144,83
79,139,77
72,132,70
68,128,66
59,121,58
52,110,52
47,100,48
38,91,37
32,87,30
39,87,39
84,114,86
231,247,234
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
252,255,255
253,253,253
255,255,253
255,255,253
248,253,247
165,183,159
96,128,79
75,118,47
80,123,52
88,131,59
98,145,67
109,156,75
117,165,81
122,172,87
125,175,90
126,175,93
125,175,90
122,174,89
122,175,87
120,173,83
118,173,80
116,172,75
114,170,73
112,170,70
109,167,65
108,166,63
107,165,62
106,165,59
104,163,55
104,163,53
104,163,53
104,164,51
102,162,49
100,163,49
100,163,49
100,162,51
98,162,50
97,161,49
95,159,49
93,159,49
91,157,51
88,153,49
84,151,48
79,146,49
74,143,50
67,140,50
62,134,48
58,132,47
56,129,48
54,128,49
50,126,51
48,124,52
46,122,50
50,123,52
55,125,55
60,127,56
72,134,59
83,141,65
99,151,77
115,161,86
130,171,95
144,181,104
155,192,114
162,199,121
164,194,120
159,192,145
93,131,108
139,178,151
157,192,136
170,204,130
164,197,144
98,130,109
123,157,133
134,173,120
136,173,129
154,188,164
170,212,136
144,187,118
93,125,124
139,178,134
109,146,138
133,176,131
155,199,138
123,163,126
106,145,126
108,151,132
101,147,137
51,98,106
118,161,141
90,132,122
137,185,127
117,157,148
138,183,124
127,163,159
118,161,116
151,192,162
152,189,155
110,147,113
125,160,140
165,207,144
105,142,109
127,164,130
110,143,136
117,153,127
143,180,139
116,149,102
177,208,149
173,205,132
173,204,124
171,205,119
168,204,117
152,190,103
146,186,97
136,179,89
124,171,79
110,161,69
96,152,65
81,143,60
69,133,55
60,126,52
43,123,52
40,120,51
35,116,49
33,114,48
31,113,49
29,113,53
27,112,53
26,111,52
26,111,52
28,113,54
30,114,54
33,115,53
35,115,52
41,117,55
45,121,57
49,123,60
55,124,61
59,128,65
65,131,69
71,135,74
78,139,79
85,143,84
89,147,88
95,150,92
100,153,97
101,154,98
106,157,101
108,159,103
109,160,104
109,158,103
109,158,103
108,157,102
101,155,97
99,153,95
95,150,92
91,147,86
85,143,82
78,138,76
71,133,68
67,129,64
60,122,57
53,111,52
48,101,47
39,92,36
33,88,31
40,88,38
84,115,84
229,245,232
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
252,255,255
253,253,253
255,255,253
255,255,253
247,252,245
164,182,156
96,128,78
76,119,47
81,124,52
89,133,58
98,145,65
109,157,73
117,165,81
120,170,85
123,172,90
124,173,91
123,173,88
121,173,88
120,173,85
119,172,82
117,172,79
115,171,74
113,169,72
111,169,69
109,167,65
108,166,63
107,165,62
106,165,59
105,164,56
104,163,53
104,163,53
104,164,51
103,163,50
101,164,50
101,163,52
100,162,51
97,161,49
96,160,50
94,158,48
92,158,48
90,155,51
86,153,50
82,148,50
75,145,49
71,141,52
65,137,51
60,133,51
57,130,49
52,126,47
51,125,48
48,124,50
46,123,51
46,121,52
51,124,55
57,126,59
62,129,60
80,136,63
91,143,71
106,152,80
120,160,89
133,169,97
146,180,104
157,189,114
163,195,119
186,209,139
183,213,149
163,200,133
173,209,137
179,209,135
179,204,138
191,220,156
174,206,143
175,204,138
178,209,131
179,210,143
186,220,133
172,209,116
182,216,142
184,218,141
166,198,148
179,207,146
184,212,138
183,210,139
180,205,148
175,205,143
182,217,149
148,183,141
95,127,126
166,197,138
181,213,150
174,207,128
174,204,140
177,209,136
177,205,147
177,207,135
175,205,131
174,202,151
176,210,123
183,213,149
179,214,124
178,206,158
172,207,115
179,207,156
174,202,154
185,214,158
173,201,140
180,207,140
178,204,130
175,202,121
170,199,115
166,196,110
157,189,104
147,187,98
136,180,91
121,170,81
106,159,71
92,150,66
77,140,61
64,131,54
56,124,51
42,122,53
39,118,52
34,115,49
31,113,49
28,112,50
28,112,52
27,112,53
26,111,52
27,112,53
28,113,54
30,114,54
33,115,53
36,116,53
41,117,55
45,121,57
49,123,60
56,125,62
59,128,65
66,132,70
71,135,74
78,139,79
84,142,83
89,147,88
94,149,91
100,153,97
101,154,98
103,156,100
107,158,102
108,159,103
107,158,102
107,156,101
106,155,100
100,154,96
98,152,94
93,149,88
88,146,85
83,143,81
78,138,74
72,134,69
68,130,65
61,123,56
54,112,53
49,102,46
41,94,38
35,90,32
41,89,37
82,113,81
226,243,227
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
252,255,255
254,254,254
255,255,253
255,254,252
245,250,243
161,179,153
95,128,75
76,120,45
82,126,51
89,133,56
98,145,64
108,156,72
115,163,77
118,168,83
121,170,88
122,171,90
121,171,86
119,171,86
119,172,84
118,171,81
116,171,78
114,170,73
113,169,72
111,169,69
110,168,66
109,167,64
107,165,62
106,165,59
105,164,56
104,163,53
104,163,53
104,164,51
103,162,52
101,163,52
100,162,51
99,161,50
97,161,51
95,159,49
93,157,47
90,156,48
88,153,53
84,150,52
78,145,50
73,142,51
68,138,50
63,135,53
59,132,51
55,129,50
51,125,48
49,125,50
47,124,52
46,123,53
46,123,55
51,123,57
57,128,60
61,130,63
77,134,65
88,141,71
102,152,81
119,162,91
132,172,101
146,184,111
157,195,120
164,202,125
171,200,110
168,201,130
181,218,148
176,215,126
188,222,125
181,208,127
178,208,136
173,210,130
185,213,136
166,194,119
192,220,161
161,196,96
175,206,126
172,202,138
187,224,118
175,203,155
183,210,115
186,206,145
182,200,150
183,205,130
179,205,114
187,214,145
169,196,153
143,173,137
183,209,138
184,212,127
182,208,135
178,207,115
188,210,148
189,214,133
188,210,138
192,216,128
177,205,131
189,217,140
175,200,142
175,208,104
192,219,152
183,212,128
183,207,155
182,210,136
179,209,135
188,219,143
167,198,120
178,210,127
177,209,124
173,205,120
168,201,114
163,197,110
145,189,100
136,182,94
121,171,84
104,159,75
88,149,69
75,139,61
62,130,55
53,125,51
40,121,55
37,118,52
34,115,49
30,112,48
28,112,50
27,113,52
27,113,52
25,113,53
27,112,53
28,113,54
31,115,55
34,116,54
36,116,53
42,118,56
45,121,57
49,123,60
57,126,63
60,129,66
66,132,70
72,136,75
77,138,78
84,142,83
88,146,87
93,148,90
98,153,96
100,153,97
102,155,99
104,157,101
106,157,101
105,156,100
104,155,99
103,154,98
97,153,92
95,151,90
91,147,86
86,144,83
81,141,77
76,138,73
72,134,69
66,131,63
62,124,57
55,113,52
51,104,48
43,97,39
38,94,33
42,90,38
81,112,78
222,239,221
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
252,255,255
254,254,255
255,255,253
254,253,251
243,249,239
159,178,150
93,126,71
75,119,42
82,126,49
89,133,54
98,145,64
107,155,69
114,162,76
117,167,82
119,168,86
120,169,88
120,170,85
118,170,85
118,171,83
117,170,80
115,170,77
114,170,73
113,169,72
111,169,69
110,168,66
109,167,64
108,166,63
106,165,59
105,164,56
105,164,54
104,163,53
104,164,51
103,162,52
100,162,51
100,162,51
98,160,51
96,160,50
94,158,48
92,155,48
89,155,47
84,150,52
81,147,50
75,142,49
70,139,50
66,135,52
60,133,52
56,130,53
54,128,53
51,125,48
48,124,49
46,123,51
44,121,53
43,119,54
46,121,56
53,124,58
57,126,59
67,134,63
75,141,70
89,149,79
104,157,87
114,166,92
125,176,101
134,185,108
140,191,114
157,198,106
153,196,127
153,200,132
150,197,105
160,201,105
161,197,123
156,196,125
157,208,116
161,200,117
156,194,121
166,203,134
172,211,130
161,200,121
168,207,124
153,194,100
175,213,140
161,198,102
171,205,131
183,214,144
165,200,108
167,202,108
163,200,123
172,212,141
165,209,124
176,214,131
154,194,98
172,207,127
163,200,105
168,200,133
165,199,113
156,189,110
172,208,110
175,213,114
164,197,126
159,190,130
177,216,109
157,193,103
175,209,135
163,194,134
163,201,100
159,200,108
167,210,120
156,199,109
166,209,120
159,203,114
153,197,108
146,191,100
138,183,92
129,178,87
120,170,81
106,160,74
92,151,69
79,144,64
68,136,59
57,129,55
50,123,50
39,120,54
36,116,53
32,114,50
30,112,50
28,112,50
27,113,52
25,113,52
25,113,52
27,112,53
28,113,54
31,115,55
34,116,54
36,116,53
42,118,56
45,121,57
49,123,60
57,126,63
60,129,66
67,133,71
72,136,75
77,138,78
83,141,82
88,146,87
93,148,90
96,151,94
98,153,96
100,153,97
102,155,99
102,155,99
103,154,98
101,152,96
100,151,95
95,151,90
92,148,87
87,145,84
84,143,79
79,139,75
75,137,72
69,134,66
66,131,63
63,126,56
56,115,51
53,107,49
46,100,40
40,96,33
43,92,37
78,109,75
218,235,216
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
252,255,255
254,254,255
255,255,253
254,253,251
242,248,238
158,177,149
92,125,68
74,118,41
82,126,47
89,134,53
97,145,61
107,155,69
113,161,75
116,166,81
118,167,85
118,167,86
119,169,84
117,169,84
117,170,82
117,170,80
115,170,77
113,169,72
112,168,71
111,169,69
110,168,66
109,167,64
108,166,63
106,165,59
105,164,56
105,164,54
104,163,53
104,164,51
102,161,51
100,162,51
99,161,50
98,160,51
95,159,49
93,156,49
91,154,47
88,154,46
82,148,51
78,143,49
73,140,47
67,135,48
62,134,50
59,132,51
55,129,52
53,127,52
49,123,48
46,122,48
43,120,50
41,118,50
39,115,50
42,117,52
48,119,53
52,121,56
45,122,50
50,126,54
59,129,57
65,131,59
69,131,56
72,133,56
76,137,59
79,140,62
86,134,60
96,148,84
89,146,69
97,154,59
99,146,68
104,146,100
99,147,87
102,165,60
108,160,62
108,158,73
117,168,75
105,150,83
123,173,78
114,165,47
132,176,99
111,161,48
122,171,89
117,172,55
114,169,42
131,179,79
128,173,88
124,176,75
114,172,52
121,180,60
112,164,64
137,190,84
122,175,71
130,180,81
124,173,84
122,169,77
145,193,93
118,168,57
133,182,67
114,159,68
142,186,99
126,174,65
124,172,63
133,178,87
128,173,80
133,183,62
127,179,78
122,174,74
124,178,80
121,176,82
111,166,73
112,167,74
115,170,76
109,164,70
106,157,65
97,150,62
87,142,58
74,136,53
65,132,53
57,128,52
49,123,48
42,120,45
38,118,55
36,116,53
31,113,49
28,112,50
28,112,50
27,113,52
25,113,52
25,113,52
27,112,53
28,113,54
31,115,55
34,116,54
36,116,53
42,118,56
46,122,58
49,123,60
58,127,64
61,130,67
67,133,71
72,136,75
77,138,78
83,141,82
87,145,86
92,147,89
95,150,93
96,151,94
98,153,96
100,153,97
100,153,97
101,152,96
99,150,94
98,149,93
93,149,88
91,147,86
85,143,82
81,141,77
78,138,74
73,135,68
68,133,65
65,130,62
64,127,57
57,116,52
54,108,50
47,101,41
41,97,34
43,92,37
77,109,72
216,233,214
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
253,254,249
255,254,255
254,251,255
254,255,255
243,253,242
147,171,135
85,124,61
75,122,44
82,127,46
88,135,54
97,146,64
103,155,73
107,160,78
110,162,80
114,163,84
116,165,86
111,164,84
112,165,83
113,167,83
114,168,80
114,169,78
114,169,75
113,169,72
112,168,69
111,168,63
110,167,62
109,166,59
107,166,58
106,165,57
103,165,54
102,164,53
101,163,52
104,163,53
102,161,51
98,160,49
96,160,48
93,159,49
90,157,51
86,154,53
81,151,52
74,145,53
71,141,52
65,138,49
62,134,50
59,132,50
56,130,51
53,127,50
49,125,50
45,122,50
44,121,49
40,120,49
38,118,49
36,115,49
34,115,49
33,113,50
33,113,50
30,114,54
30,114,54
32,114,52
34,114,51
36,115,49
37,117,48
41,118,48
42,119,49
45,122,50
48,124,50
51,127,52
56,130,51
59,132,51
63,135,51
66,138,52
68,141,52
76,141,51
79,144,52
82,147,53
85,149,52
87,152,50
88,154,48
92,155,48
94,158,48
99,163,49
99,163,49
99,163,49
100,163,48
100,163,48
103,163,49
103,164,47
103,164,47
101,165,53
101,165,53
102,166,56
100,164,54
97,163,53
96,162,54
98,164,56
100,166,58
99,162,48
99,162,48
98,161,46
100,163,48
102,165,50
102,165,48
101,164,47
99,162,45
99,166,50
96,163,47
94,161,45
94,161,45
92,160,47
89,157,48
84,151,48
80,148,47
72,143,49
66,139,47
62,136,47
59,134,51
50,129,50
41,121,48
40,121,54
43,125,59
36,119,51
35,118,50
33,115,49
30,115,50
28,112,50
28,112,52
27,112,53
27,112,55
32,108,44
34,110,46
37,113,49
40,115,50
44,119,54
47,122,57
50,122,56
49,121,55
62,129,58
64,131,60
68,133,65
74,136,69
78,139,72
83,142,78
89,145,82
92,148,85
97,150,96
97,150,96
96,151,94
97,152,95
96,151,94
94,152,93
93,151,92
93,151,92
88,146,87
85,145,83
83,143,79
82,143,76
79,142,72
76,139,68
72,136,62
67,134,57
63,130,53
58,119,49
56,112,47
50,107,39
45,102,33
44,94,33
73,106,63
205,225,198
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
253,254,249
255,254,255
253,251,255
254,255,255
240,250,239
144,168,132
84,122,61
74,121,43
82,126,47
87,134,54
94,146,64
101,154,72
105,158,76
107,160,80
111,162,83
115,164,85
111,164,82
112,165,83
113,167,83
114,168,80
114,169,76
114,169,75
113,169,72
112,168,69
111,168,63
110,167,62
109,166,59
107,166,58
106,165,57
102,164,53
102,164,53
101,163,52
103,162,54
101,160,50
97,159,48
94,158,46
91,157,49
87,156,50
81,152,50
79,149,51
72,142,53
69,139,51
64,136,50
61,133,49
57,130,49
54,128,49
49,125,50
48,124,49
45,122,50
44,121,49
40,120,49
38,118,49
35,116,49
34,115,49
33,113,50
33,113,50
30,114,54
32,114,52
32,114,52
34,115,49
37,116,50
40,117,49
42,119,49
42,119,49
47,123,49
49,125,50
54,128,51
57,131,52
60,133,51
63,135,51
69,139,51
71,141,53
78,143,51
80,145,53
84,150,53
87,152,52
88,153,51
90,156,50
94,158,48
96,160,50
98,155,48
99,156,49
100,157,50
101,159,49
102,160,50
102,160,48
102,160,48
102,160,48
102,160,40
102,160,40
103,161,41
101,160,40
101,160,42
101,160,42
102,161,43
102,161,43
111,167,60
110,166,57
109,165,56
108,164,55
107,163,54
106,162,53
105,161,50
104,160,49
100,162,51
98,162,50
